Jobid	Jobname	Time1	Startime	Lock	energy	node1	nodo2	nodo3	nodo4	nodo5	nodo6	nodo7	nodo8	nodo9	nodo10	nodo11	nodo12	nodo13	nodo14	nodo15	nodo16
891416	SPKFT4_nf0_cp400_tnp404_ms42240_single_lbn_r1_W15_20231130_023602	2023-11-30 21:56:18	1701377769	D	0.03206	cresco6x276	cresco6x102	cresco6x110	cresco6x114	cresco6x133	cresco6x141	cresco6x169	cresco6x171	cresco6x185							
891417	IMeCOFT4_nf4_cp400_tnp480_ms42240_single_lbn_r1_W15_20231130_023602	2023-11-30 21:57:34	1701377844	D	0.33503	cresco6x321	cresco6x175	cresco6x331	cresco6x188	cresco6x196	cresco6x053	cresco6x057	cresco6x069	cresco6x233	cresco6x262						
891418	SPKFT4_nf4_cp400_tnp404_ms42240_single_lbn_r1_W15_20231130_023602	2023-11-30 22:04:48	1701378278	D	0.03309	cresco6x117	cresco6x169	cresco6x185	cresco6x012	cresco6x194	cresco6x020	cresco6x024	cresco6x036	cresco6x049							
891419	IMeCOFT8_nf0_cp400_tnp560_ms42240_single_lbn_r1_W15_20231130_023602	2023-11-30 22:06:03	1701378354	D	0.41658	cresco6x134	cresco6x051	cresco6x209	cresco6x065	cresco6x223	cresco6x225	cresco6x087	cresco6x097	cresco6x257	cresco6x151	cresco6x218	cresco6x251				
891420	SPKFT8_nf0_cp400_tnp408_ms42240_single_lbn_r1_W15_20231130_023602	2023-11-30 22:13:25	1701378795	D	0.03268	cresco6x316	cresco6x319	cresco6x173	cresco6x175	cresco6x196	cresco6x020	cresco6x032	cresco6x236	cresco6x082							
891421	IMeCOFT8_nf8_cp400_tnp560_ms42240_single_lbn_r1_W15_20231130_023603	2023-11-30 22:14:54	1701378884	D	0.40377	cresco6x102	cresco6x304	cresco6x169	cresco6x324	cresco6x179	cresco6x331	cresco6x332	cresco6x185	cresco6x186	cresco6x024	cresco6x212	cresco6x069				
891422	SPKFT8_nf8_cp400_tnp408_ms42240_single_lbn_r1_W15_20231130_023603	2023-11-30 22:22:00	1701379310	D	0.02883	cresco6x116	cresco6x143	cresco6x149	cresco6x300	cresco6x319	cresco6x171	cresco6x175	cresco6x188	cresco6x191							
891423	IMeCOFT0_cp400_tnp400_ms42240_double_lbn_r1_W15_20231130_023603	2023-11-30 22:23:06	1701379376	D	0.57598	cresco6x276	cresco6x134	cresco6x301	cresco6x151	cresco6x316	cresco6x012	cresco6x032	cresco6x051	cresco6x209							
891424	SPKFT0_cp400_tnp400_ms42240_double_lbn_r1_W15_20231130_023603	2023-11-30 22:36:57	1701380207	D	0.05448	cresco6x102	cresco6x110	cresco6x114	cresco6x117	cresco6x299	cresco6x133	cresco6x143	cresco6x149	cresco6x300							
891425	IMeCOFT1_nf0_cp400_tnp420_ms42240_double_lbn_r1_W15_20231130_023603	2023-11-30 22:38:42	1701380313	D	0.62148	cresco6x175	cresco6x179	cresco6x332	cresco6x185	cresco6x017	cresco6x024	cresco6x046	cresco6x057	cresco6x218							
891426	SPKFT1_nf0_cp400_tnp401_ms42240_double_lbn_r1_W15_20231130_023603	2023-11-30 22:52:45	1701381156	D	0.05546	cresco6x102	cresco6x110	cresco6x117	cresco6x299	cresco6x133	cresco6x301	cresco6x316	cresco6x319	cresco6x169							
891427	IMeCOFT1_nf1_cp400_tnp420_ms42240_double_lbn_r1_W15_20231130_023603	2023-11-30 22:54:36	1701381267	D	0.59440	cresco6x304	cresco6x321	cresco6x324	cresco6x173	cresco6x188	cresco6x340	cresco6x191	cresco6x194	cresco6x020							
891428	SPKFT1_nf1_cp400_tnp401_ms42240_double_lbn_r1_W15_20231130_023603	2023-11-30 23:08:41	1701382111	D	0.05693	cresco6x110	cresco6x120	cresco6x151	cresco6x171	cresco6x175	cresco6x179	cresco6x185	cresco6x017	cresco6x028							
891429	IMeCOFT2_nf0_cp400_tnp440_ms42240_double_lbn_r1_W15_20231130_023604	2023-11-30 23:10:31	1701382221	D	0.65058	cresco6x276	cresco6x299	cresco6x316	cresco6x332	cresco6x209	cresco6x053	cresco6x062	cresco6x065	cresco6x224	cresco6x075						
891430	SPKFT2_nf0_cp400_tnp402_ms42240_double_lbn_r1_W15_20231130_023604	2023-11-30 23:24:36	1701383066	D	0.06112	cresco6x117	cresco6x143	cresco6x300	cresco6x304	cresco6x319	cresco6x173	cresco6x191	cresco6x196	cresco6x044							
891431	IMeCOFT2_nf2_cp400_tnp440_ms42240_double_lbn_r1_W15_20231130_023604	2023-11-30 23:26:32	1701383182	D	0.65923	cresco6x102	cresco6x116	cresco6x120	cresco6x169	cresco6x321	cresco6x179	cresco6x024	cresco6x051	cresco6x218	cresco6x236						
891432	SPKFT2_nf2_cp400_tnp402_ms42240_double_lbn_r1_W15_20231130_023604	2023-11-30 23:40:32	1701384022	D	0.05536	cresco6x117	cresco6x141	cresco6x300	cresco6x154	cresco6x325	cresco6x185	cresco6x340	cresco6x012	cresco6x191							
891433	IMeCOFT4_nf0_cp400_tnp480_ms42240_double_lbn_r1_W15_20231130_023604	2023-11-30 23:42:16	1701384127	D	0.67536	cresco6x299	cresco6x134	cresco6x319	cresco6x324	cresco6x020	cresco6x032	cresco6x036	cresco6x044	cresco6x049	cresco6x209						
891434	SPKFT4_nf0_cp400_tnp404_ms42240_double_lbn_r1_W15_20231130_023604	2023-11-30 23:56:20	1701384971	D	0.05503	cresco6x102	cresco6x116	cresco6x117	cresco6x149	cresco6x304	cresco6x306	cresco6x151	cresco6x160	cresco6x169							
891435	IMeCOFT4_nf4_cp400_tnp480_ms42240_double_lbn_r1_W15_20231130_023604	2023-11-30 23:57:56	1701385067	D	0.69459	cresco6x133	cresco6x301	cresco6x154	cresco6x179	cresco6x181	cresco6x185	cresco6x016	cresco6x017	cresco6x212	cresco6x223						
891436	SPKFT4_nf4_cp400_tnp404_ms42240_double_lbn_r1_W15_20231130_023604	2023-12-01 00:12:09	1701385920	D	0.06096	cresco6x134	cresco6x149	cresco6x306	cresco6x324	cresco6x172	cresco6x191	cresco6x020	cresco6x036	cresco6x049							
891437	IMeCOFT8_nf0_cp400_tnp560_ms42240_double_lbn_r1_W15_20231130_023605	2023-12-01 00:14:15	1701386045	D	0.80659	cresco6x116	cresco6x299	cresco6x120	cresco6x171	cresco6x332	cresco6x186	cresco6x188	cresco6x053	cresco6x227	cresco6x075	cresco6x233	cresco6x236				
891438	SPKFT8_nf0_cp400_tnp408_ms42240_double_lbn_r1_W15_20231130_023605	2023-12-01 00:28:21	1701386891	D	0.05484	cresco6x276	cresco6x102	cresco6x117	cresco6x301	cresco6x306	cresco6x151	cresco6x156	cresco6x316	cresco6x321							
891439	IMeCOFT8_nf8_cp400_tnp560_ms42240_double_lbn_r1_W15_20231130_023605	2023-12-01 00:29:57	1701386987	D	0.79768	cresco6x325	cresco6x172	cresco6x173	cresco6x340	cresco6x012	cresco6x020	cresco6x044	cresco6x203	cresco6x057	cresco6x211	cresco6x212	cresco6x216				
891440	SPKFT8_nf8_cp400_tnp408_ms42240_double_lbn_r1_W15_20231130_023605	2023-12-01 00:44:35	1701387865	D	0.05535	cresco6x110	cresco6x156	cresco6x175	cresco6x332	cresco6x181	cresco6x186	cresco6x188	cresco6x191	cresco6x024							
891441	IMeCOFT0_cp400_tnp400_ms42240_single_lby_r1_W15_20231130_023605	2023-12-01 00:46:09	1701387959	D	0.28698	cresco6x102	cresco6x123	cresco6x134	cresco6x300	cresco6x016	cresco6x196	cresco6x032	cresco6x209	cresco6x069							
891442	SPKFT0_cp400_tnp400_ms42240_single_lby_r1_W15_20231130_023605	2023-12-01 00:53:01	1701388371	D	0.02998	cresco6x114	cresco6x116	cresco6x299	cresco6x143	cresco6x154	cresco6x156	cresco6x319	cresco6x321	cresco6x325							
891443	IMeCOFT1_nf0_cp400_tnp420_ms42240_single_lby_r1_W15_20231130_023605	2023-12-01 00:54:11	1701388441	D	0.30422	cresco6x301	cresco6x304	cresco6x151	cresco6x316	cresco6x171	cresco6x173	cresco6x179	cresco6x335	cresco6x181							
891444	SPKFT1_nf0_cp400_tnp401_ms42240_single_lby_r1_W15_20231130_023605	2023-12-01 01:01:16	1701388866	D	0.03174	cresco6x116	cresco6x299	cresco6x141	cresco6x143	cresco6x169	cresco6x325	cresco6x332	cresco6x185	cresco6x186							
891445	IMeCOFT1_nf1_cp400_tnp420_ms42240_single_lby_r1_W15_20231130_023606	2023-12-01 01:02:30	1701388941	D	0.30147	cresco6x340	cresco6x036	cresco6x212	cresco6x046	cresco6x051	cresco6x272	cresco6x211	cresco6x020	cresco6x117							
891446	SPKFT1_nf1_cp400_tnp401_ms42240_single_lby_r1_W15_20231130_023606	2023-12-01 01:09:45	1701389376	D	0.03030	cresco6x276	cresco6x120	cresco6x134	cresco6x141	cresco6x316	cresco6x331	cresco6x185	cresco6x016	cresco6x191							
891447	IMeCOFT2_nf0_cp400_tnp440_ms42240_single_lby_r1_W15_20231130_023606	2023-12-01 01:10:50	1701389440	D	0.29398	cresco6x123	cresco6x301	cresco6x154	cresco6x321	cresco6x172	cresco6x179	cresco6x196	cresco6x028	cresco6x044	cresco6x203						
891448	SPKFT2_nf0_cp400_tnp402_ms42240_single_lby_r1_W15_20231130_023606	2023-12-01 01:17:15	1701389825	D	0.02935	cresco6x276	cresco6x102	cresco6x299	cresco6x120	cresco6x134	cresco6x136	cresco6x149	cresco6x300	cresco6x304							
891449	IMeCOFT2_nf2_cp400_tnp440_ms42240_single_lby_r1_W15_20231130_023606	2023-12-01 01:18:25	1701389895	D	0.29525	cresco6x117	cresco6x306	cresco6x156	cresco6x313	cresco6x160	cresco6x169	cresco6x324	cresco6x325	cresco6x173	cresco6x331						
891450	SPKFT2_nf2_cp400_tnp402_ms42240_single_lby_r1_W15_20231130_023606	2023-12-01 01:24:54	1701390285	D	0.02862	cresco6x276	cresco6x102	cresco6x112	cresco6x299	cresco6x133	cresco6x134	cresco6x136	cresco6x300	cresco6x301							
891451	IMeCOFT4_nf0_cp400_tnp480_ms42240_single_lby_r1_W15_20231130_023606	2023-12-01 03:35:40	1701398131	D	0.40246	cresco6x230	cresco6x111	cresco6x107	cresco6x162	cresco6x267	cresco6x105	cresco6x192	cresco6x289	cresco6x210	cresco6x245						
891452	SPKFT4_nf0_cp400_tnp404_ms42240_single_lby_r1_W15_20231130_023606	2023-12-01 03:44:16	1701398646	D	0.03159	cresco6x234	cresco6x124	cresco6x132	cresco6x063	cresco6x105	cresco6x245	cresco6x230	cresco6x111	cresco6x162							
891453	IMeCOFT4_nf4_cp400_tnp480_ms42240_single_lby_r1_W15_20231130_023607	2023-12-01 03:45:26	1701398717	D	0.34456	cresco6x107	cresco6x289	cresco6x210	cresco6x267	cresco6x192	cresco6x063	cresco6x105	cresco6x230	cresco6x234	cresco6x162						
891454	SPKFT4_nf4_cp400_tnp404_ms42240_single_lby_r1_W15_20231130_023607	2023-12-01 03:52:45	1701399155	D	0.02988	cresco6x132	cresco6x086	cresco6x111	cresco6x124	cresco6x245	cresco6x214	cresco6x107	cresco6x234	cresco6x267							
891455	IMeCOFT8_nf0_cp400_tnp560_ms42240_single_lby_r1_W15_20231130_023607	2023-12-01 03:53:54	1701399225	D	0.46649	cresco6x192	cresco6x230	cresco6x105	cresco6x210	cresco6x063	cresco6x162	cresco6x267	cresco6x132	cresco6x245	cresco6x086	cresco6x111	cresco6x107				
891456	SPKFT8_nf0_cp400_tnp408_ms42240_single_lby_r1_W15_20231130_023607	2023-12-01 04:02:14	1701399725	D	0.02980	cresco6x234	cresco6x124	cresco6x214	cresco6x107	cresco6x267	cresco6x192	cresco6x245	cresco6x230	cresco6x210							
891457	IMeCOFT8_nf8_cp400_tnp560_ms42240_single_lby_r1_W15_20231130_023607	2023-12-01 04:03:25	1701399796	D	0.39622	cresco6x162	cresco6x063	cresco6x105	cresco6x132	cresco6x111	cresco6x086	cresco6x210	cresco6x214	cresco6x230	cresco6x234	cresco6x124	cresco6x107				
891458	SPKFT8_nf8_cp400_tnp408_ms42240_single_lby_r1_W15_20231130_023607	2023-12-01 04:10:56	1701400246	D	0.03124	cresco6x245	cresco6x267	cresco6x192	cresco6x107	cresco6x234	cresco6x230	cresco6x214	cresco6x063	cresco6x210							
891459	IMeCOFT0_cp400_tnp400_ms42240_double_lby_r1_W15_20231130_023607	2023-12-01 04:12:07	1701400317	D	0.55553	cresco6x111	cresco6x105	cresco6x086	cresco6x162	cresco6x124	cresco6x132	cresco6x245	cresco6x210	cresco6x063							
891460	SPKFT0_cp400_tnp400_ms42240_double_lby_r1_W15_20231130_023607	2023-12-01 04:25:26	1701401117	D	0.05222	cresco6x230	cresco6x107	cresco6x289	cresco6x214	cresco6x234	cresco6x267	cresco6x063	cresco6x210	cresco6x105							
891461	IMeCOFT1_nf0_cp400_tnp420_ms42240_double_lby_r1_W15_20231130_023608	2023-12-01 04:27:06	1701401216	D	0.59735	cresco6x132	cresco6x111	cresco6x124	cresco6x162	cresco6x086	cresco6x245	cresco6x105	cresco6x234	cresco6x210							
891462	SPKFT1_nf0_cp400_tnp401_ms42240_double_lby_r1_W15_20231130_023608	2023-12-01 04:41:03	1701402053	D	0.05286	cresco6x107	cresco6x214	cresco6x063	cresco6x267	cresco6x192	cresco6x118	cresco6x230	cresco6x263	cresco6x010							
891463	IMeCOFT1_nf1_cp400_tnp420_ms42240_double_lby_r1_W15_20231130_023608	2023-12-01 04:43:24	1701402195	D	0.59944	cresco6x162	cresco6x234	cresco6x210	cresco6x132	cresco6x124	cresco6x111	cresco6x245	cresco6x086	cresco6x105							
891464	SPKFT1_nf1_cp400_tnp401_ms42240_double_lby_r1_W15_20231130_023608	2023-12-01 04:57:27	1701403037	D	0.05253	cresco6x289	cresco6x267	cresco6x107	cresco6x263	cresco6x118	cresco6x063	cresco6x192	cresco6x230	cresco6x214							
891465	IMeCOFT2_nf0_cp400_tnp440_ms42240_double_lby_r1_W15_20231130_023608	2023-12-01 04:59:01	1701403132	D	0.59097	cresco6x124	cresco6x132	cresco6x234	cresco6x086	cresco6x245	cresco6x111	cresco6x210	cresco6x105	cresco6x162	cresco6x107						
891466	SPKFT2_nf0_cp400_tnp402_ms42240_double_lby_r1_W15_20231130_023608	2023-12-01 07:00:26	1701410416	D	0.05457	cresco6x010	cresco6x088	cresco6x243	cresco6x180	cresco6x330	cresco6x099	cresco6x190	cresco6x140	cresco6x217							
891467	IMeCOFT2_nf2_cp400_tnp440_ms42240_double_lby_r1_W15_20231130_023608	2023-12-01 07:18:53	1701411523	D	0.63674	cresco6x217	cresco6x099	cresco6x140	cresco6x088	cresco6x238	cresco6x243	cresco6x190	cresco6x180	cresco6x010	cresco6x193						
891468	SPKFT2_nf2_cp400_tnp402_ms42240_double_lby_r1_W15_20231130_023608	2023-12-01 09:01:45	1701417696	D	0.05592	cresco6x280	cresco6x081	cresco6x330	cresco6x071	cresco6x337	cresco6x150	cresco6x249	cresco6x241	cresco6x023							
891469	IMeCOFT4_nf0_cp400_tnp480_ms42240_double_lby_r1_W15_20231130_023609	2023-12-01 09:40:00	1701419991	D	0.68565	cresco6x011	cresco6x043	cresco6x164	cresco6x286	cresco6x198	cresco6x271	cresco6x322	cresco6x101	cresco6x278	cresco6x352						
891470	SPKFT4_nf0_cp400_tnp404_ms42240_double_lby_r1_W15_20231130_023609	2023-12-01 10:53:35	1701424401	D	0.05382	cresco6x080	cresco6x065	cresco6x036	cresco6x212	cresco6x273	cresco6x299	cresco6x224	cresco6x188	cresco6x061							
891471	IMeCOFT4_nf4_cp400_tnp480_ms42240_double_lby_r1_W15_20231130_023609	2023-12-01 11:47:13	1701427623	D	0.69475	cresco6x017	cresco6x214	cresco6x074	cresco6x249	cresco6x150	cresco6x012	cresco6x156	cresco6x230	cresco6x024	cresco6x331						
891472	SPKFT4_nf4_cp400_tnp404_ms42240_double_lby_r1_W15_20231130_023609	2023-12-01 12:01:39	1701428490	D	0.05293	cresco6x173	cresco6x269	cresco6x171	cresco6x216	cresco6x241	cresco6x229	cresco6x154	cresco6x337	cresco6x133							
891473	IMeCOFT8_nf0_cp400_tnp560_ms42240_double_lby_r1_W15_20231130_023609	2023-12-01 12:03:19	1701428589	D	0.88285	cresco6x053	cresco6x221	cresco6x087	cresco6x224	cresco6x101	cresco6x244	cresco6x075	cresco6x273	cresco6x111	cresco6x299	cresco6x086	cresco6x081				
891474	SPKFT8_nf0_cp400_tnp408_ms42240_double_lby_r1_W15_20231130_023609	2023-12-01 12:33:17	1701430387	D	0.05564	cresco6x101	cresco6x280	cresco6x117	cresco6x136	cresco6x154	cresco6x156	cresco6x162	cresco6x169	cresco6x175							
891475	IMeCOFT8_nf8_cp400_tnp560_ms42240_double_lby_r1_W15_20231130_023609	2023-12-01 12:35:01	1701430492	D	0.88174	cresco6x299	cresco6x148	cresco6x316	cresco6x318	cresco6x331	cresco6x181	cresco6x188	cresco6x192	cresco6x048	cresco6x201	cresco6x210	cresco6x212				
891476	SPKFT8_nf8_cp400_tnp408_ms42240_double_lby_r1_W15_20231130_023609	2023-12-01 12:50:30	1701431420	D	0.05526	cresco6x117	cresco6x162	cresco6x175	cresco6x330	cresco6x182	cresco6x036	cresco6x063	cresco6x224	cresco6x074							
891477	IMeCOFT0_cp484_tnp484_ms42240_single_lbn_r1_W15_20231130_023610	2023-12-01 13:17:52	1701433057	D	0.35220	cresco6x148	cresco6x012	cresco6x087	cresco6x133	cresco6x101	cresco6x132	cresco6x150	cresco6x182	cresco6x048	cresco6x212	cresco6x221					
891478	SPKFT0_cp484_tnp484_ms42240_single_lbn_r1_W15_20231130_023610	2023-12-01 13:29:48	1701433779	D	0.03584	cresco6x154	cresco6x148	cresco6x133	cresco6x012	cresco6x017	cresco6x173	cresco6x134	cresco6x062	cresco6x257	cresco6x081	cresco6x057					
891479	IMeCOFT1_nf0_cp484_tnp506_ms42240_single_lbn_r1_W15_20231130_023610	2023-12-01 13:30:58	1701433848	D	0.29382	cresco6x102	cresco6x201	cresco6x203	cresco6x075	cresco6x086	cresco6x299	cresco6x036	cresco6x061	cresco6x263	cresco6x057	cresco6x133					
891480	SPKFT1_nf0_cp484_tnp485_ms42240_single_lbn_r1_W15_20231130_023610	2023-12-01 13:36:48	1701434198	D	0.03807	cresco6x114	cresco6x124	cresco6x330	cresco6x012	cresco6x269	cresco6x020	cresco6x352	cresco6x221	cresco6x132	cresco6x160	cresco6x175					
891481	IMeCOFT1_nf1_cp484_tnp506_ms42240_single_lbn_r1_W15_20231130_023610	2023-12-01 14:00:59	1701435649	D	0.32308	cresco6x332	cresco6x147	cresco6x086	cresco6x089	cresco6x169	cresco6x036	cresco6x095	cresco6x192	cresco6x317	cresco6x221	cresco6x048					
891482	SPKFT1_nf1_cp484_tnp485_ms42240_single_lbn_r1_W15_20231130_023610	2023-12-01 14:07:13	1701436025	D	0.03754	cresco6x048	cresco6x221	cresco6x169	cresco6x095	cresco6x036	cresco6x332	cresco6x089	cresco6x147	cresco6x192	cresco6x086	cresco6x317					
891483	IMeCOFT2_nf0_cp484_tnp528_ms42240_single_lbn_r1_W15_20231130_023610	2023-12-01 15:52:39	1701442349	D	0.31198	cresco6x042	cresco6x199	cresco6x228	cresco6x220	cresco6x290	cresco6x326	cresco6x336	cresco6x292	cresco6x219	cresco6x142	cresco6x031					
891484	SPKFT2_nf0_cp484_tnp486_ms42240_single_lbn_r1_W15_20231130_023610	2023-12-01 15:58:44	1701442714	D	0.03498	cresco6x106	cresco6x285	cresco6x296	cresco6x146	cresco6x147	cresco6x305	cresco6x308	cresco6x152	cresco6x328	cresco6x176	cresco6x184					
891485	IMeCOFT2_nf2_cp484_tnp528_ms42240_single_lbn_r1_W15_20231130_023610	2023-12-01 15:59:49	1701442779	D	0.31473	cresco6x192	cresco6x197	cresco6x374	cresco6x201	cresco6x208	cresco6x066	cresco6x070	cresco6x239	cresco6x084	cresco6x085	cresco6x242					
891486	SPKFT2_nf2_cp484_tnp486_ms42240_single_lbn_r1_W15_20231130_023611	2023-12-01 16:12:34	1701443545	D	0.03825	cresco6x156	cresco6x020	cresco6x088	cresco6x023	cresco6x024	cresco6x114	cresco6x150	cresco6x133	cresco6x120	cresco6x273	cresco6x163					
891487	IMeCOFT4_nf0_cp484_tnp572_ms42240_single_lbn_r1_W15_20231130_023611	2023-12-01 16:22:24	1701444131	D	0.34346	cresco6x126	cresco6x349	cresco6x326	cresco6x154	cresco6x042	cresco6x081	cresco6x266	cresco6x269	cresco6x062	cresco6x352	cresco6x124	cresco6x265				
891488	SPKFT4_nf0_cp484_tnp488_ms42240_single_lbn_r1_W15_20231130_023611	2023-12-01 17:02:16	1701446526	D	0.03654	cresco6x142	cresco6x066	cresco6x024	cresco6x133	cresco6x110	cresco6x025	cresco6x199	cresco6x228	cresco6x170	cresco6x062	cresco6x075					
891489	IMeCOFT4_nf4_cp484_tnp572_ms42240_single_lbn_r1_W15_20231130_023611	2023-12-01 17:03:27	1701446597	D	0.33170	cresco6x080	cresco6x201	cresco6x075	cresco6x133	cresco6x199	cresco6x228	cresco6x066	cresco6x025	cresco6x170	cresco6x142	cresco6x062	cresco6x024				
891490	SPKFT4_nf4_cp484_tnp488_ms42240_single_lbn_r1_W15_20231130_023611	2023-12-01 17:09:17	1701446948	D	0.03500	cresco6x132	cresco6x134	cresco6x305	cresco6x330	cresco6x237	cresco6x125	cresco6x098	cresco6x150	cresco6x163	cresco6x265	cresco6x084					
891491	IMeCOFT8_nf0_cp484_tnp660_ms42240_single_lbn_r1_W15_20231130_023611	2023-12-01 17:10:27	1701447017	D	0.39009	cresco6x266	cresco6x203	cresco6x292	cresco6x235	cresco6x257	cresco6x336	cresco6x267	cresco6x039	cresco6x114	cresco6x169	cresco6x124	cresco6x110	cresco6x133	cresco6x199		
891492	SPKFT8_nf0_cp484_tnp492_ms42240_single_lbn_r1_W15_20231130_023611	2023-12-01 18:46:13	1701452763	D	0.03696	cresco6x242	cresco6x028	cresco6x312	cresco6x273	cresco6x024	cresco6x336	cresco6x337	cresco6x138	cresco6x084	cresco6x333	cresco6x171					
891493	IMeCOFT8_nf8_cp484_tnp660_ms42240_single_lbn_r1_W15_20231130_023611	2023-12-01 18:47:28	1701452838	D	0.39264	cresco6x219	cresco6x128	cresco6x142	cresco6x257	cresco6x156	cresco6x305	cresco6x164	cresco6x106	cresco6x171	cresco6x333	cresco6x337	cresco6x312	cresco6x028	cresco6x084		
891494	SPKFT8_nf8_cp484_tnp492_ms42240_single_lbn_r1_W15_20231130_023612	2023-12-01 18:53:30	1701453201	D	0.03693	cresco6x134	cresco6x275	cresco6x213	cresco6x352	cresco6x336	cresco6x181	cresco6x031	cresco6x125	cresco6x273	cresco6x150	cresco6x117					
891495	IMeCOFT0_cp484_tnp484_ms42240_double_lbn_r1_W15_20231130_023612	2023-12-01 18:54:40	1701453271	D	0.59255	cresco6x299	cresco6x265	cresco6x064	cresco6x138	cresco6x070	cresco6x120	cresco6x332	cresco6x333	cresco6x305	cresco6x312	cresco6x084					
891496	SPKFT0_cp484_tnp484_ms42240_double_lbn_r1_W15_20231130_023612	2023-12-01 19:06:26	1701453976	D	0.06310	cresco6x124	cresco6x134	cresco6x150	cresco6x156	cresco6x023	cresco6x352	cresco6x080	cresco6x081	cresco6x089	cresco6x241	cresco6x257					
891497	IMeCOFT1_nf0_cp484_tnp506_ms42240_double_lbn_r1_W15_20231130_023612	2023-12-01 19:07:52	1701454077	D	0.61456	cresco6x100	cresco6x133	cresco6x326	cresco6x031	cresco6x033	cresco6x042	cresco6x211	cresco6x065	cresco6x273	cresco6x275	cresco6x330					
891498	SPKFT1_nf0_cp484_tnp485_ms42240_double_lbn_r1_W15_20231130_023612	2023-12-01 21:35:27	1701462917	D	0.06182	cresco6x082	cresco6x300	cresco6x191	cresco6x361	cresco6x141	cresco6x097	cresco6x151	cresco6x149	cresco6x209	cresco6x233	cresco6x116					
891499	IMeCOFT1_nf1_cp484_tnp506_ms42240_double_lbn_r1_W15_20231130_023612	2023-12-01 22:40:51	1701466841	D	0.60262	cresco6x307	cresco6x015	cresco6x226	cresco6x081	cresco6x084	cresco6x128	cresco6x120	cresco6x134	cresco6x219	cresco6x299	cresco6x332					
891500	SPKFT1_nf1_cp484_tnp485_ms42240_double_lbn_r1_W15_20231130_023612	2023-12-02 05:11:16	1701490267	D	0.06105	cresco6x080	cresco6x011	cresco6x142	cresco6x261	cresco6x031	cresco6x286	cresco6x198	cresco6x302	cresco6x276	cresco6x340	cresco6x325					
891501	IMeCOFT2_nf0_cp484_tnp528_ms42240_double_lbn_r1_W15_20231130_023613	2023-12-02 05:12:51	1701490361	D	0.62095	cresco6x032	cresco6x016	cresco6x196	cresco6x325	cresco6x011	cresco6x198	cresco6x080	cresco6x261	cresco6x031	cresco6x276	cresco6x302					
891502	SPKFT2_nf0_cp484_tnp486_ms42240_double_lbn_r1_W15_20231130_023613	2023-12-02 05:24:29	1701491060	D	0.06192	cresco6x142	cresco6x195	cresco6x286	cresco6x332	cresco6x198	cresco6x302	cresco6x011	cresco6x196	cresco6x032	cresco6x325	cresco6x276					
891503	IMeCOFT2_nf2_cp484_tnp528_ms42240_double_lbn_r1_W15_20231130_023613	2023-12-02 05:26:04	1701491154	D	0.63944	cresco6x261	cresco6x031	cresco6x080	cresco6x016	cresco6x276	cresco6x325	cresco6x032	cresco6x195	cresco6x332	cresco6x142	cresco6x286					
891504	SPKFT2_nf2_cp484_tnp486_ms42240_double_lbn_r1_W15_20231130_023613	2023-12-02 05:38:05	1701491876	D	0.06082	cresco6x186	cresco6x196	cresco6x046	cresco6x302	cresco6x171	cresco6x011	cresco6x198	cresco6x272	cresco6x064	cresco6x142	cresco6x286					
891505	IMeCOFT4_nf0_cp484_tnp572_ms42240_double_lbn_r1_W15_20231130_023613	2023-12-02 05:39:40	1701491970	D	0.69739	cresco6x261	cresco6x031	cresco6x332	cresco6x016	cresco6x195	cresco6x276	cresco6x080	cresco6x325	cresco6x032	cresco6x286	cresco6x064	cresco6x272				
891506	SPKFT4_nf0_cp484_tnp488_ms42240_double_lbn_r1_W15_20231130_023613	2023-12-02 05:51:42	1701492692	D	0.06402	cresco6x319	cresco6x020	cresco6x171	cresco6x186	cresco6x128	cresco6x240	cresco6x142	cresco6x302	cresco6x198	cresco6x340	cresco6x196					
891507	IMeCOFT4_nf4_cp484_tnp572_ms42240_double_lbn_r1_W15_20231130_023613	2023-12-02 05:53:22	1701492793	D	0.67663	cresco6x051	cresco6x046	cresco6x286	cresco6x032	cresco6x064	cresco6x272	cresco6x325	cresco6x332	cresco6x276	cresco6x080	cresco6x195	cresco6x016				
891508	SPKFT4_nf4_cp484_tnp488_ms42240_double_lbn_r1_W15_20231130_023613	2023-12-02 06:05:07	1701493497	D	0.06270	cresco6x020	cresco6x241	cresco6x261	cresco6x340	cresco6x128	cresco6x056	cresco6x362	cresco6x240	cresco6x200	cresco6x302	cresco6x196					
891509	IMeCOFT8_nf0_cp484_tnp660_ms42240_double_lbn_r1_W15_20231130_023614	2023-12-02 06:06:47	1701493598	D	0.78084	cresco6x057	cresco6x142	cresco6x198	cresco6x228	cresco6x319	cresco6x064	cresco6x032	cresco6x325	cresco6x276	cresco6x195	cresco6x272	cresco6x016	cresco6x271	cresco6x051		
891510	SPKFT8_nf0_cp484_tnp492_ms42240_double_lbn_r1_W15_20231130_023614	2023-12-02 06:18:35	1701494305	D	0.06211	cresco6x285	cresco6x332	cresco6x186	cresco6x020	cresco6x240	cresco6x128	cresco6x089	cresco6x056	cresco6x114	cresco6x080	cresco6x200					
