ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    single     8   8   484     176     660     15840   14     2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp484_tnp660_ms15840_single_lbn_r1_W3_20231123_005126                                  
SPKft      single     8   8   484     8       492     15840   11     2   2   7920    24   N     -       1   3    SPKFT8_nf8_cp484_tnp492_ms15840_single_lbn_r1_W3_20231123_005126                                    
IMeCO      double     -   -   484     0       484     15840   11     -   -   -       -    N     -       1   3    IMeCOFT0_cp484_tnp484_ms15840_double_lbn_r1_W3_20231123_005127                                      
SPK        double     -   -   484     0       484     15840   11     -   -   -       -    N     -       1   3    SPKFT0_cp484_tnp484_ms15840_double_lbn_r1_W3_20231123_005127                                        
IMeCOft    double     1   0   484     22      506     15840   11     2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp484_tnp506_ms15840_double_lbn_r1_W3_20231123_005127                                  
SPKft      double     1   0   484     1       485     15840   11     2   2   7920    24   N     -       1   3    SPKFT1_nf0_cp484_tnp485_ms15840_double_lbn_r1_W3_20231123_005127                                    
IMeCOft    double     1   1   484     22      506     15840   11     2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp484_tnp506_ms15840_double_lbn_r1_W3_20231123_005127                                  
SPKft      double     1   1   484     1       485     15840   11     2   2   7920    24   N     -       1   3    SPKFT1_nf1_cp484_tnp485_ms15840_double_lbn_r1_W3_20231123_005127                                    
IMeCOft    double     2   0   484     44      528     15840   11     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp484_tnp528_ms15840_double_lbn_r1_W3_20231123_005127                                  
SPKft      double     2   0   484     2       486     15840   11     2   2   7920    24   N     -       1   3    SPKFT2_nf0_cp484_tnp486_ms15840_double_lbn_r1_W3_20231123_005127                                    
IMeCOft    double     2   2   484     44      528     15840   11     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp484_tnp528_ms15840_double_lbn_r1_W3_20231123_005128                                  
SPKft      double     2   2   484     2       486     15840   11     2   2   7920    24   N     -       1   3    SPKFT2_nf2_cp484_tnp486_ms15840_double_lbn_r1_W3_20231123_005128                                    
IMeCOft    double     4   0   484     88      572     15840   12     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp484_tnp572_ms15840_double_lbn_r1_W3_20231123_005128                                  
SPKft      double     4   0   484     4       488     15840   11     2   2   7920    24   N     -       1   3    SPKFT4_nf0_cp484_tnp488_ms15840_double_lbn_r1_W3_20231123_005128                                    
IMeCOft    double     4   4   484     88      572     15840   12     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp484_tnp572_ms15840_double_lbn_r1_W3_20231123_005128                                  
SPKft      double     4   4   484     4       488     15840   11     2   2   7920    24   N     -       1   3    SPKFT4_nf4_cp484_tnp488_ms15840_double_lbn_r1_W3_20231123_005128                                    
IMeCOft    double     8   0   484     176     660     15840   14     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp484_tnp660_ms15840_double_lbn_r1_W3_20231123_005128                                  
SPKft      double     8   0   484     8       492     15840   11     2   2   7920    24   N     -       1   3    SPKFT8_nf0_cp484_tnp492_ms15840_double_lbn_r1_W3_20231123_005128                                    
IMeCOft    double     8   8   484     176     660     15840   14     2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp484_tnp660_ms15840_double_lbn_r1_W3_20231123_005129                                  
SPKft      double     8   8   484     8       492     15840   11     2   2   7920    24   N     -       1   3    SPKFT8_nf8_cp484_tnp492_ms15840_double_lbn_r1_W3_20231123_005129                                    
IMeCO      single     -   -   484     0       484     15840   11     -   -   -       -    Y     22      1   3    IMeCOFT0_cp484_tnp484_ms15840_single_lby_r1_W3_20231123_005129                                      
SPK        single     -   -   484     0       484     15840   11     -   -   -       -    Y     22      1   3    SPKFT0_cp484_tnp484_ms15840_single_lby_r1_W3_20231123_005129                                        
IMeCOft    single     1   0   484     22      506     15840   11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf0_cp484_tnp506_ms15840_single_lby_r1_W3_20231123_005129                                  
SPKft      single     1   0   484     1       485     15840   11     2   2   7920    24   Y     23      1   3    SPKFT1_nf0_cp484_tnp485_ms15840_single_lby_r1_W3_20231123_005129                                    
IMeCOft    single     1   1   484     22      506     15840   11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf1_cp484_tnp506_ms15840_single_lby_r1_W3_20231123_005129                                  
SPKft      single     1   1   484     1       485     15840   11     2   2   7920    24   Y     23      1   3    SPKFT1_nf1_cp484_tnp485_ms15840_single_lby_r1_W3_20231123_005130                                    
IMeCOft    single     2   0   484     44      528     15840   11     2   2   -       -    Y     24      1   3    IMeCOFT2_nf0_cp484_tnp528_ms15840_single_lby_r1_W3_20231123_005130                                  
SPKft      single     2   0   484     2       486     15840   11     2   2   7920    24   Y     23      1   3    SPKFT2_nf0_cp484_tnp486_ms15840_single_lby_r1_W3_20231123_005130                                    
IMeCOft    single     2   2   484     44      528     15840   11     2   2   -       -    Y     24      1   3    IMeCOFT2_nf2_cp484_tnp528_ms15840_single_lby_r1_W3_20231123_005130                                  
SPKft      single     2   2   484     2       486     15840   11     2   2   7920    24   Y     23      1   3    SPKFT2_nf2_cp484_tnp486_ms15840_single_lby_r1_W3_20231123_005130                                    
IMeCOft    single     4   0   484     88      572     15840   12     2   2   -       -    Y     24      1   3    IMeCOFT4_nf0_cp484_tnp572_ms15840_single_lby_r1_W3_20231123_005130                                  
SPKft      single     4   0   484     4       488     15840   11     2   2   7920    24   Y     23      1   3    SPKFT4_nf0_cp484_tnp488_ms15840_single_lby_r1_W3_20231123_005130                                    
IMeCOft    single     4   4   484     88      572     15840   12     2   2   -       -    Y     24      1   3    IMeCOFT4_nf4_cp484_tnp572_ms15840_single_lby_r1_W3_20231123_005130                                  
SPKft      single     4   4   484     4       488     15840   11     2   2   7920    24   Y     23      1   3    SPKFT4_nf4_cp484_tnp488_ms15840_single_lby_r1_W3_20231123_005131                                    
IMeCOft    single     8   0   484     176     660     15840   14     2   2   -       -    Y     24      1   3    IMeCOFT8_nf0_cp484_tnp660_ms15840_single_lby_r1_W3_20231123_005131                                  
SPKft      single     8   0   484     8       492     15840   11     2   2   7920    24   Y     23      1   3    SPKFT8_nf0_cp484_tnp492_ms15840_single_lby_r1_W3_20231123_005131                                    
IMeCOft    single     8   8   484     176     660     15840   14     2   2   -       -    Y     24      1   3    IMeCOFT8_nf8_cp484_tnp660_ms15840_single_lby_r1_W3_20231123_005131                                  
SPKft      single     8   8   484     8       492     15840   11     2   2   7920    24   Y     23      1   3    SPKFT8_nf8_cp484_tnp492_ms15840_single_lby_r1_W3_20231123_005131                                    
IMeCO      double     -   -   484     0       484     15840   11     -   -   -       -    Y     22      1   3    IMeCOFT0_cp484_tnp484_ms15840_double_lby_r1_W3_20231123_005131                                      
SPK        double     -   -   484     0       484     15840   11     -   -   -       -    Y     22      1   3    SPKFT0_cp484_tnp484_ms15840_double_lby_r1_W3_20231123_005131                                        
IMeCOft    double     1   0   484     22      506     15840   11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf0_cp484_tnp506_ms15840_double_lby_r1_W3_20231123_005132                                  
SPKft      double     1   0   484     1       485     15840   11     2   2   7920    24   Y     23      1   3    SPKFT1_nf0_cp484_tnp485_ms15840_double_lby_r1_W3_20231123_005132                                    
IMeCOft    double     1   1   484     22      506     15840   11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf1_cp484_tnp506_ms15840_double_lby_r1_W3_20231123_005132                                  
SPKft      double     1   1   484     1       485     15840   11     2   2   7920    24   Y     23      1   3    SPKFT1_nf1_cp484_tnp485_ms15840_double_lby_r1_W3_20231123_005132                                    
IMeCOft    double     2   0   484     44      528     15840   11     2   2   -       -    Y     24      1   3    IMeCOFT2_nf0_cp484_tnp528_ms15840_double_lby_r1_W3_20231123_005132                                  
SPKft      double     2   0   484     2       486     15840   11     2   2   7920    24   Y     23      1   3    SPKFT2_nf0_cp484_tnp486_ms15840_double_lby_r1_W3_20231123_005132                                    
IMeCOft    double     2   2   484     44      528     15840   11     2   2   -       -    Y     24      1   3    IMeCOFT2_nf2_cp484_tnp528_ms15840_double_lby_r1_W3_20231123_005132                                  
SPKft      double     2   2   484     2       486     15840   11     2   2   7920    24   Y     23      1   3    SPKFT2_nf2_cp484_tnp486_ms15840_double_lby_r1_W3_20231123_005132                                    
IMeCOft    double     4   0   484     88      572     15840   12     2   2   -       -    Y     24      1   3    IMeCOFT4_nf0_cp484_tnp572_ms15840_double_lby_r1_W3_20231123_005133                                  
SPKft      double     4   0   484     4       488     15840   11     2   2   7920    24   Y     23      1   3    SPKFT4_nf0_cp484_tnp488_ms15840_double_lby_r1_W3_20231123_005133                                    
IMeCOft    double     4   4   484     88      572     15840   12     2   2   -       -    Y     24      1   3    IMeCOFT4_nf4_cp484_tnp572_ms15840_double_lby_r1_W3_20231123_005133                                  
