jobid,energy_from_delta_e,energy_from_subtraction,mean_sys_power,max_sys_power,energy_equal,error_code,runtime,matrix_size,precision,balanced,rank_assignment,number_of_nodes,total_proc,algorithm,mean_sys_power_from_delta_e
924538,0.028600,0.028600,919.347826,1900,True,0.000000,42.000000,42240.000000,single,y,s,9.000000,401.000000,SPK,2451.428571
924539,0.296130,0.296130,1062.487437,2460,True,0.000000,399.000000,42240.000000,single,y,f,9.000000,420.000000,IMeCO,2671.849624
924540,0.030710,0.030710,903.600000,1590,True,-99.000000,46.000000,42240.000000,single,y,s,9.000000,401.000000,SPK,2403.391304
924541,0.592210,0.592210,1053.234201,2200,True,0.000000,814.000000,42240.000000,double,y,f,9.000000,420.000000,IMeCO,2619.110565
924542,0.054050,0.054050,980.375000,2280,True,0.000000,76.000000,42240.000000,double,y,s,9.000000,401.000000,SPK,2560.263158
924543,0.593140,0.593140,1048.992537,2560,True,0.000000,811.000000,42240.000000,double,y,f,9.000000,420.000000,IMeCO,2632.927250
924544,0.053560,0.053560,963.924051,1980,True,-99.000000,76.000000,42240.000000,double,y,s,9.000000,401.000000,SPK,2537.052632
924545,0.298390,0.298390,1051.169154,2340,True,0.000000,400.000000,42240.000000,single,n,f,9.000000,400.000000,IMeCO,2685.510000
924546,0.031580,0.031580,905.098039,1920,True,0.000000,46.000000,42240.000000,single,n,f,9.000000,400.000000,SPK,2471.478261
924547,0.572220,0.572220,1012.602740,2410,True,0.000000,810.000000,42240.000000,double,n,f,9.000000,400.000000,IMeCO,2543.200000
924548,0.054700,0.054700,969.390244,2010,True,0.000000,78.000000,42240.000000,double,n,f,9.000000,400.000000,SPK,2524.615385
924549,0.284110,0.284110,1081.675532,2670,True,0.000000,380.000000,42240.000000,single,y,s,9.000000,400.000000,IMeCO,2691.568421
924550,0.029620,0.029620,903.617021,2020,True,0.000000,45.000000,42240.000000,single,y,s,9.000000,400.000000,SPK,2369.600000
924551,0.544520,0.544520,1021.306667,2520,True,0.000000,762.000000,42240.000000,double,y,s,9.000000,400.000000,IMeCO,2572.535433
924552,0.054300,0.054300,954.634146,2290,True,0.000000,77.000000,42240.000000,double,y,s,9.000000,400.000000,SPK,2538.701299
924553,0.260770,0.260770,1193.488372,2680,True,0.000000,266.000000,36960.000000,single,n,f,12.000000,560.000000,IMeCO,3529.218045
924554,0.024120,0.024120,878.500000,2060,True,0.000000,37.000000,36960.000000,single,n,f,9.000000,408.000000,SPK,2346.810811
924555,0.259890,0.259890,1171.338290,3120,True,0.000000,266.000000,36960.000000,single,n,f,12.000000,560.000000,IMeCO,3517.308271
924556,0.024240,0.024240,881.250000,1820,True,-99.000000,37.000000,36960.000000,single,n,f,9.000000,408.000000,SPK,2358.486486
924557,0.525170,0.525170,1170.036900,2610,True,0.000000,539.000000,36960.000000,double,n,f,12.000000,560.000000,IMeCO,3507.628942
924558,0.041320,0.041320,952.698413,1980,True,0.000000,61.000000,36960.000000,double,n,f,9.000000,408.000000,SPK,2438.557377
924559,0.535480,0.535480,1178.694853,2890,True,0.000000,548.000000,36960.000000,double,n,f,12.000000,560.000000,IMeCO,3517.751825
924560,0.041410,0.041410,954.126984,1930,True,-99.000000,59.000000,36960.000000,double,n,f,9.000000,408.000000,SPK,2526.711864
924561,0.263000,0.263000,1215.839695,3740,True,0.000000,268.000000,36960.000000,single,y,f,12.000000,560.000000,IMeCO,3532.835821
924562,0.023700,0.023700,867.000000,1820,True,0.000000,36.000000,36960.000000,single,y,s,9.000000,408.000000,SPK,2370.000000
924563,0.262160,0.262160,1181.283019,3400,True,0.000000,268.000000,36960.000000,single,y,f,12.000000,560.000000,IMeCO,3521.552239
924564,0.023530,0.023530,916.052632,2290,True,-99.000000,35.000000,36960.000000,single,y,s,9.000000,408.000000,SPK,2420.228571
924565,0.530420,0.530420,1200.990654,3440,True,0.000000,543.000000,36960.000000,double,y,f,12.000000,560.000000,IMeCO,3516.596685
924566,0.040360,0.040360,961.475410,2010,True,0.000000,58.000000,36960.000000,double,y,s,9.000000,408.000000,SPK,2505.103448
924567,0.527940,0.527940,1195.584906,2720,True,0.000000,542.000000,36960.000000,double,y,f,12.000000,560.000000,IMeCO,3506.612546
924568,0.039600,0.039600,1007.719298,2230,True,-99.000000,66.000000,36960.000000,double,y,s,9.000000,408.000000,SPK,2160.000000
924569,0.219660,0.219660,1099.063670,2740,True,0.000000,266.000000,36960.000000,single,n,f,10.000000,480.000000,IMeCO,2972.842105
924570,0.024380,0.024380,889.000000,2180,True,0.000000,38.000000,36960.000000,single,n,f,9.000000,404.000000,SPK,2309.684211
924571,0.221040,0.221040,1083.108614,2780,True,0.000000,265.000000,36960.000000,single,n,f,10.000000,480.000000,IMeCO,3002.807547
924572,0.022510,0.022510,835.250000,1800,True,-99.000000,34.000000,36960.000000,single,n,f,9.000000,404.000000,SPK,2383.411765
924573,0.444180,0.444180,1104.526902,2630,True,0.000000,539.000000,36960.000000,double,n,f,10.000000,480.000000,IMeCO,2966.693878
924574,0.040820,0.040820,942.380952,1780,True,0.000000,60.000000,36960.000000,double,n,f,9.000000,404.000000,SPK,2449.200000
924575,0.443920,0.443920,1114.981343,2780,True,0.000000,541.000000,36960.000000,double,n,f,10.000000,480.000000,IMeCO,2953.996303
924576,0.040010,0.040010,931.475410,2050,True,-99.000000,58.000000,36960.000000,double,n,f,9.000000,404.000000,SPK,2483.379310
924577,0.219500,0.219500,1138.237548,2510,True,0.000000,264.000000,36960.000000,single,y,f,10.000000,480.000000,IMeCO,2993.181818
924578,0.023480,0.023480,853.750000,1820,True,0.000000,35.000000,36960.000000,single,y,s,9.000000,404.000000,SPK,2415.085714
924579,0.220040,0.220040,1116.463878,2420,True,0.000000,266.000000,36960.000000,single,y,f,10.000000,480.000000,IMeCO,2977.984962
924580,0.022790,0.022790,882.894737,2240,True,-99.000000,34.000000,36960.000000,single,y,s,9.000000,404.000000,SPK,2413.058824
924581,0.444650,0.444650,1095.865922,2310,True,0.000000,541.000000,36960.000000,double,y,f,10.000000,480.000000,IMeCO,2958.853974
924582,0.060850,0.060850,979.010989,2250,True,0.000000,90.000000,36960.000000,double,y,s,9.000000,404.000000,SPK,2434.000000
924583,0.491560,0.491560,1101.916667,2660,True,1.000000,603.000000,36960.000000,double,y,f,10.000000,480.000000,IMeCO,2934.686567
924584,0.062480,0.062480,926.428571,1710,True,-99.000000,93.000000,36960.000000,double,y,s,9.000000,404.000000,SPK,2418.580645
924585,0.209400,0.209400,1024.349442,2250,True,0.000000,266.000000,36960.000000,single,n,f,10.000000,440.000000,IMeCO,2833.984962
924586,0.023820,0.023820,876.250000,1780,True,0.000000,37.000000,36960.000000,single,n,f,9.000000,402.000000,SPK,2317.621622
924587,0.209620,0.209620,1078.598485,2540,True,0.000000,266.000000,36960.000000,single,n,f,10.000000,440.000000,IMeCO,2836.962406
924588,0.023860,0.023860,902.631579,1960,True,-99.000000,37.000000,36960.000000,single,n,f,9.000000,402.000000,SPK,2321.513514
924589,0.423650,0.423650,1048.780037,2480,True,0.000000,541.000000,36960.000000,double,n,f,10.000000,440.000000,IMeCO,2819.112754
924590,0.039770,0.039770,919.032258,2010,True,0.000000,58.000000,36960.000000,double,n,f,9.000000,402.000000,SPK,2468.482759
924591,0.425030,0.425030,1068.670412,2470,True,0.000000,542.000000,36960.000000,double,n,f,10.000000,440.000000,IMeCO,2823.077491
924592,0.039680,0.039680,905.806452,2190,True,-99.000000,58.000000,36960.000000,double,n,f,9.000000,402.000000,SPK,2462.896552
924593,0.195510,0.195510,1074.937759,2750,True,0.000000,243.000000,36960.000000,single,y,s,10.000000,440.000000,IMeCO,2896.444444
924594,0.021330,0.021330,874.285714,2050,True,0.000000,33.000000,36960.000000,single,y,s,9.000000,402.000000,SPK,2326.909091
924595,0.191900,0.191900,1069.661017,2690,True,0.000000,239.000000,36960.000000,single,y,s,10.000000,440.000000,IMeCO,2890.543933
924596,0.023670,0.023670,881.538462,2060,True,-99.000000,36.000000,36960.000000,single,y,s,9.000000,402.000000,SPK,2367.000000
924597,0.393880,0.393880,1052.036660,2560,True,0.000000,491.000000,36960.000000,double,y,s,10.000000,440.000000,IMeCO,2887.918534
924598,0.039680,0.039680,931.475410,1920,True,0.000000,58.000000,36960.000000,double,y,s,9.000000,402.000000,SPK,2462.896552
924599,0.409870,0.409870,1112.515213,2660,True,0.000000,500.000000,36960.000000,double,y,s,10.000000,440.000000,IMeCO,2951.064000
924600,0.038910,0.038910,977.894737,2300,True,-99.000000,57.000000,36960.000000,double,y,s,9.000000,402.000000,SPK,2457.473684
924601,0.200030,0.200030,1046.814815,2440,True,0.000000,270.000000,36960.000000,single,n,f,9.000000,420.000000,IMeCO,2667.066667
924602,0.024960,0.024960,914.871795,2310,True,0.000000,37.000000,36960.000000,single,n,f,9.000000,401.000000,SPK,2428.540541
924603,0.196590,0.196590,1025.148148,2110,True,0.000000,269.000000,36960.000000,single,n,f,9.000000,420.000000,IMeCO,2630.944238
924604,0.025210,0.025210,875.609756,1740,True,-99.000000,39.000000,36960.000000,single,n,f,9.000000,401.000000,SPK,2327.076923
924605,0.398040,0.398040,1058.125000,2850,True,0.000000,548.000000,36960.000000,double,n,f,9.000000,420.000000,IMeCO,2614.861314
924606,0.041140,0.041140,948.688525,2000,True,0.000000,60.000000,36960.000000,double,n,f,9.000000,401.000000,SPK,2468.400000
924607,0.402250,0.402250,1075.828571,2290,True,0.000000,539.000000,36960.000000,double,n,f,9.000000,420.000000,IMeCO,2686.641929
924608,0.042600,0.042600,961.093750,1910,True,-99.000000,62.000000,36960.000000,double,n,f,9.000000,401.000000,SPK,2473.548387
924609,0.199850,0.199850,1053.955224,2800,True,0.000000,272.000000,36960.000000,single,y,f,9.000000,420.000000,IMeCO,2645.073529
924610,0.023790,0.023790,923.947368,2220,True,0.000000,36.000000,36960.000000,single,y,s,9.000000,401.000000,SPK,2379.000000
924611,0.196870,0.196870,1055.375940,2330,True,0.000000,268.000000,36960.000000,single,y,f,9.000000,420.000000,IMeCO,2644.522388
924612,0.023690,0.023690,865.500000,1930,True,-99.000000,35.000000,36960.000000,single,y,s,9.000000,401.000000,SPK,2436.685714
924613,0.395630,0.395630,1040.428305,2590,True,0.000000,543.000000,36960.000000,double,y,f,9.000000,420.000000,IMeCO,2622.961326
924614,0.040090,0.040090,938.387097,2040,True,0.000000,58.000000,36960.000000,double,y,s,9.000000,401.000000,SPK,2488.344828
924615,0.397400,0.397400,1033.407821,2240,True,0.000000,543.000000,36960.000000,double,y,f,9.000000,420.000000,IMeCO,2634.696133
924616,0.039870,0.039870,972.758621,2010,True,-99.000000,57.000000,36960.000000,double,y,s,9.000000,401.000000,SPK,2518.105263
924617,0.207550,0.207550,1045.905797,2360,True,0.000000,280.000000,36960.000000,single,n,f,9.000000,400.000000,IMeCO,2668.500000
924618,0.025370,0.025370,896.750000,2330,True,0.000000,39.000000,36960.000000,single,n,f,9.000000,400.000000,SPK,2341.846154
924619,0.385710,0.385710,999.642857,2300,True,0.000000,543.000000,36960.000000,double,n,f,9.000000,400.000000,IMeCO,2557.193370
924620,0.042810,0.042810,996.290323,2240,True,0.000000,62.000000,36960.000000,double,n,f,9.000000,400.000000,SPK,2485.741935
924621,0.224110,0.224110,1049.636964,2310,True,0.000000,303.000000,36960.000000,single,y,s,9.000000,400.000000,IMeCO,2662.693069
924622,0.023300,0.023300,872.000000,2200,True,0.000000,36.000000,36960.000000,single,y,s,9.000000,400.000000,SPK,2330.000000
924623,0.367480,0.367480,1028.585657,2450,True,0.000000,511.000000,36960.000000,double,y,s,9.000000,400.000000,IMeCO,2588.900196
924624,0.039950,0.039950,932.786885,2070,True,0.000000,58.000000,36960.000000,double,y,s,9.000000,400.000000,SPK,2479.655172
925405,0.199120,0.199120,1230.867347,2990,True,0.000000,206.000000,31680.000000,single,n,f,12.000000,560.000000,IMeCO,3479.766990
925406,0.017840,0.017840,873.333333,2150,True,0.000000,28.000000,31680.000000,single,n,f,9.000000,408.000000,SPK,2293.714286
925407,0.168350,0.168350,1211.077844,3390,True,0.000000,171.000000,31680.000000,single,n,f,12.000000,560.000000,IMeCO,3544.210526
925408,0.018120,0.018120,831.290323,1870,True,-99.000000,29.000000,31680.000000,single,n,f,9.000000,408.000000,SPK,2249.379310
925409,0.368590,0.368590,1170.000000,3200,True,0.000000,378.000000,31680.000000,double,n,f,12.000000,560.000000,IMeCO,3510.380952
925410,0.028950,0.028950,949.302326,2200,True,0.000000,43.000000,31680.000000,double,n,f,9.000000,408.000000,SPK,2423.720930
925411,0.334500,0.334500,1213.181818,3890,True,0.000000,344.000000,31680.000000,double,n,f,12.000000,560.000000,IMeCO,3500.581395
925412,0.030060,0.030060,928.085106,1810,True,-99.000000,44.000000,31680.000000,double,n,f,9.000000,408.000000,SPK,2459.454545
925413,0.199180,0.199180,1233.575130,3950,True,0.000000,205.000000,31680.000000,single,y,f,12.000000,560.000000,IMeCO,3497.795122
925414,0.017890,0.017890,837.096774,1810,True,0.000000,28.000000,31680.000000,single,y,s,9.000000,408.000000,SPK,2300.142857
925415,0.169840,0.169840,1255.222930,3360,True,0.000000,173.000000,31680.000000,single,y,f,12.000000,560.000000,IMeCO,3534.242775
925416,0.017310,0.017310,840.322581,1790,True,-99.000000,27.000000,31680.000000,single,y,s,9.000000,408.000000,SPK,2308.000000
925417,0.334920,0.334920,1215.714286,3240,True,0.000000,342.000000,31680.000000,double,y,f,12.000000,560.000000,IMeCO,3525.473684
925418,0.027890,0.027890,978.780488,2140,True,0.000000,42.000000,31680.000000,double,y,s,9.000000,408.000000,SPK,2390.571429
925419,0.335870,0.335870,1191.839763,2960,True,0.000000,343.000000,31680.000000,double,y,f,12.000000,560.000000,IMeCO,3525.166181
925420,0.027730,0.027730,992.195122,2080,True,-99.000000,40.000000,31680.000000,double,y,s,9.000000,408.000000,SPK,2495.700000
925421,0.138210,0.138210,1131.118012,2790,True,0.000000,166.000000,31680.000000,single,n,f,10.000000,480.000000,IMeCO,2997.325301
925422,0.018220,0.018220,927.931034,1820,True,0.000000,29.000000,31680.000000,single,n,f,9.000000,404.000000,SPK,2261.793103
925423,0.165080,0.165080,1107.536946,2720,True,0.000000,200.000000,31680.000000,single,n,f,10.000000,480.000000,IMeCO,2971.440000
925424,0.016750,0.016750,945.384615,2020,True,-99.000000,26.000000,31680.000000,single,n,f,9.000000,404.000000,SPK,2319.230769
925425,0.289050,0.289050,1122.877493,2640,True,0.000000,348.000000,31680.000000,double,n,f,10.000000,480.000000,IMeCO,2990.172414
925426,0.053220,0.053220,957.000000,2240,True,0.000000,80.000000,31680.000000,double,n,f,9.000000,404.000000,SPK,2394.900000
925427,0.285810,0.285810,1108.089552,2810,True,0.000000,343.000000,31680.000000,double,n,f,10.000000,480.000000,IMeCO,2999.755102
925428,0.029380,0.029380,930.444444,2000,True,-99.000000,45.000000,31680.000000,double,n,f,9.000000,404.000000,SPK,2350.400000
925429,0.143830,0.143830,1117.337278,3160,True,0.000000,172.000000,31680.000000,single,y,f,10.000000,480.000000,IMeCO,3010.395349
925430,0.017530,0.017530,867.333333,2560,True,0.000000,27.000000,31680.000000,single,y,s,9.000000,404.000000,SPK,2337.333333
925431,0.146960,0.146960,1107.383721,2790,True,0.000000,175.000000,31680.000000,single,y,f,10.000000,480.000000,IMeCO,3023.177143
925432,0.017160,0.017160,871.428571,1970,True,-99.000000,27.000000,31680.000000,single,y,s,9.000000,404.000000,SPK,2288.000000
925433,0.290330,0.290330,1146.447761,2690,True,0.000000,346.000000,31680.000000,double,y,f,10.000000,480.000000,IMeCO,3020.774566
925434,0.028210,0.028210,952.380952,2120,True,0.000000,46.000000,31680.000000,double,y,s,9.000000,404.000000,SPK,2207.739130
925435,0.289530,0.289530,1107.159420,2360,True,0.000000,346.000000,31680.000000,double,y,f,10.000000,480.000000,IMeCO,3012.450867
925436,0.028370,0.028370,941.860465,2100,True,-99.000000,41.000000,31680.000000,double,y,s,9.000000,404.000000,SPK,2491.024390
925437,0.139470,0.139470,1056.091954,2430,True,0.000000,173.000000,31680.000000,single,n,f,10.000000,440.000000,IMeCO,2902.265896
925438,0.016800,0.016800,836.206897,1940,True,0.000000,26.000000,31680.000000,single,n,f,9.000000,402.000000,SPK,2326.153846
925439,0.136120,0.136120,1035.114943,2620,True,0.000000,170.000000,31680.000000,single,n,f,10.000000,440.000000,IMeCO,2882.541176
925440,0.016480,0.016480,851.428571,1870,True,-99.000000,27.000000,31680.000000,single,n,f,9.000000,402.000000,SPK,2197.333333
925441,0.271080,0.271080,1053.846154,2580,True,0.000000,341.000000,31680.000000,double,n,f,10.000000,440.000000,IMeCO,2861.841642
925442,0.029320,0.029320,930.000000,2080,True,0.000000,43.000000,31680.000000,double,n,f,9.000000,402.000000,SPK,2454.697674
925443,0.273720,0.273720,1067.781065,2590,True,0.000000,344.000000,31680.000000,double,n,f,10.000000,440.000000,IMeCO,2864.511628
925444,0.029130,0.029130,952.558140,2270,True,-99.000000,43.000000,31680.000000,double,n,f,9.000000,402.000000,SPK,2438.790698
925445,0.127510,0.127510,1063.419355,2760,True,0.000000,157.000000,31680.000000,single,y,s,10.000000,440.000000,IMeCO,2923.796178
925446,0.016650,0.016650,929.615385,2300,True,0.000000,26.000000,31680.000000,single,y,s,9.000000,402.000000,SPK,2305.384615
925447,0.128020,0.128020,1076.582278,2340,True,0.000000,158.000000,31680.000000,single,y,s,10.000000,440.000000,IMeCO,2916.911392
925448,0.016970,0.016970,778.064516,1590,True,-99.000000,27.000000,31680.000000,single,y,s,9.000000,402.000000,SPK,2262.666667
925449,0.255810,0.255810,1078.722045,2330,True,0.000000,316.000000,31680.000000,double,y,s,10.000000,440.000000,IMeCO,2914.291139
925450,0.028860,0.028860,919.090909,2060,True,0.000000,43.000000,31680.000000,double,y,s,9.000000,402.000000,SPK,2416.186047
925451,0.250520,0.250520,1086.850649,2540,True,0.000000,316.000000,31680.000000,double,y,s,10.000000,440.000000,IMeCO,2854.025316
925452,0.028610,0.028610,900.217391,1670,True,-99.000000,43.000000,31680.000000,double,y,s,9.000000,402.000000,SPK,2395.255814
925453,0.097680,0.097680,683.762376,2120,True,-99.000000,75.000000,31680.000000,single,n,f,9.000000,420.000000,IMeCO,4688.640000
925454,0.016900,0.016900,863.214286,1890,True,0.000000,27.000000,31680.000000,single,n,f,9.000000,401.000000,SPK,2253.333333
925455,0.126160,0.126160,1052.202381,2550,True,0.000000,172.000000,31680.000000,single,n,f,9.000000,420.000000,IMeCO,2640.558140
925456,0.018140,0.018140,924.482759,2280,True,-99.000000,30.000000,31680.000000,single,n,f,9.000000,401.000000,SPK,2176.800000
925457,0.269330,0.269330,1051.825613,2510,True,0.000000,366.000000,31680.000000,double,n,f,9.000000,420.000000,IMeCO,2649.147541
925458,0.029360,0.029360,907.446809,2170,True,0.000000,45.000000,31680.000000,double,n,f,9.000000,401.000000,SPK,2348.800000
925459,0.250780,0.250780,1044.380665,2240,True,0.000000,346.000000,31680.000000,double,n,f,9.000000,420.000000,IMeCO,2609.271676
925460,0.028950,0.028950,966.046512,2190,True,-99.000000,43.000000,31680.000000,double,n,f,9.000000,401.000000,SPK,2423.720930
925461,0.126000,0.126000,1040.057143,2380,True,0.000000,171.000000,31680.000000,single,y,f,9.000000,420.000000,IMeCO,2652.631579
925462,0.017430,0.017430,846.000000,1720,True,0.000000,27.000000,31680.000000,single,y,s,9.000000,401.000000,SPK,2324.000000
